"id_driver","date_registration","driver_rating","gold_level_count","receive_marketing","country_code","service_type"
15649569,2015-12-28,4.75,75,true,ES,TAXI
216643,2011-07-21,4.94,14,true,DE,TAXI
57134481,2020-01-28,4.96,,true,DE,PHV
631139,2012-01-23,4.88,8,false,DE,TAXI
43470042,2019-02-28,5.0,21,true,DE,TAXI
17079982,2016-05-18,4.96,7,true,DE,TAXI
33989136,2018-12-22,4.97,47,true,DE,TAXI
14723064,2015-09-09,4.98,97,true,DE,TAXI
54846999,2019-10-23,4.91,8,false,ES,TAXI
57477837,2020-02-13,4.96,16,true,DE,TAXI
15501077,2015-12-16,4.93,1,true,DE,TAXI
14320716,2015-06-17,4.98,87,true,DE,TAXI
54998222,2019-10-29,4.97,0,true,DE,PHV
57634995,2020-02-20,4.94,0,false,ES,TAXI
53166360,2019-08-14,4.97,3,false,ES,TAXI
14329128,2015-06-19,5.0,49,true,DE,TAXI
32709553,2018-10-24,4.86,41,true,ES,TAXI
15969274,2016-01-27,4.94,93,true,ES,TAXI
16217734,2016-02-23,4.98,44,true,ES,TAXI
17148775,2016-05-24,4.92,25,true,DE,TAXI
1019857,2012-02-24,4.88,0,true,DE,TAXI
13074349,2014-11-26,4.69,138,true,DE,TAXI
19622102,2017-01-06,4.95,19,true,DE,TAXI
23139439,2017-09-08,4.82,20,true,DE,TAXI
54846873,2019-10-23,4.96,0,false,DE,TAXI
34381527,2019-01-09,4.99,33,true,ES,TAXI
5627931,2013-05-10,4.89,99,true,DE,TAXI
16332950,2016-03-08,4.92,10,false,DE,TAXI
25683105,2018-02-22,5.0,5,true,ES,TAXI
21086217,2017-05-12,4.84,68,false,DE,TAXI
58195098,2020-03-12,4.9,2,true,ES,TAXI
58478943,2020-04-30,4.73,0,true,ES,TAXI
30639819,2018-07-18,4.91,0,false,DE,TAXI
785802,2012-02-08,4.88,3,true,DE,TAXI
24352130,2017-11-27,4.96,44,true,DE,TAXI
57619726,2020-02-19,4.99,,true,DE,PHV
53348221,2019-08-22,4.95,6,true,DE,PHV
461527,2011-11-24,4.88,15,true,DE,TAXI
49326541,2019-04-30,4.97,2,true,DE,TAXI
46842494,2019-03-01,4.85,31,false,DE,TAXI
24718170,2017-12-19,4.88,28,true,DE,TAXI
34379578,2019-01-09,4.8,1,false,ES,TAXI
34391637,2019-01-10,4.85,29,true,ES,TAXI
19289890,2016-12-08,4.97,72,false,DE,TAXI
12716737,2014-10-23,4.96,115,true,DE,TAXI
22351036,2017-07-14,4.29,18,true,DE,TAXI
58876187,2020-06-17,4.91,0,true,DE,PHV
1423473,2012-06-25,4.79,3,true,DE,TAXI
18486848,2016-09-28,4.74,0,false,ES,TAXI
55769628,2019-12-03,4.92,8,true,ES,TAXI
13884693,2015-03-27,4.95,1,true,DE,TAXI
30318948,2018-07-10,4.96,36,true,DE,TAXI
54868349,2019-10-24,4.93,0,true,DE,PHV
26763872,2018-03-28,4.76,0,true,ES,TAXI
53369453,2019-08-23,4.88,21,true,DE,PHV
4601197,2013-02-28,4.88,73,false,DE,TAXI
55992569,2019-12-12,4.99,1,true,DE,PHV
20061525,2014-02-14,4.91,113,true,ES,TAXI
57615828,2020-02-19,4.93,,true,DE,PHV
22841927,2017-08-17,4.82,2,true,DE,TAXI
13784640,2015-03-06,4.84,1,false,DE,TAXI
461599,2011-11-24,4.67,32,false,DE,TAXI
54862053,2019-10-24,4.89,19,true,ES,TAXI
53326473,2019-08-21,4.93,4,true,DE,PHV
15649718,2015-12-28,4.93,10,true,ES,TAXI
247365,2011-08-08,4.92,30,true,DE,TAXI
14774592,2015-09-18,4.92,54,false,DE,TAXI
7933453,2013-10-11,4.97,50,true,DE,PHV
15758810,2016-01-05,4.94,121,true,ES,TAXI
56983717,2020-01-21,4.97,0,true,DE,PHV
55993456,2019-12-12,4.89,3,true,DE,PHV
4886629,2013-03-20,4.93,15,true,ES,TAXI
1057568,2012-03-06,4.86,0,true,DE,TAXI
1371618,2012-06-14,4.94,4,false,DE,TAXI
40161905,2019-02-19,4.98,3,true,DE,TAXI
25850132,2018-02-27,4.9,65,true,DE,TAXI
43439116,2019-02-26,4.95,0,false,DE,TAXI
27844554,2018-05-03,4.72,29,false,ES,TAXI
35643147,2019-02-12,4.81,4,true,ES,TAXI
52565815,2019-07-17,4.99,0,true,DE,PHV
10804374,2014-05-28,4.93,32,true,ES,TAXI
3947332,2013-01-10,4.96,9,false,DE,TAXI
33055218,2018-11-08,4.92,44,false,DE,TAXI
55143200,2019-11-04,5.0,0,true,DE,PHV
31803505,2018-09-10,4.8,15,true,ES,TAXI
34277621,2019-01-02,4.84,6,true,DE,TAXI
2042,2011-05-29,4.82,2,true,DE,TAXI
20494490,2017-03-30,4.92,82,false,DE,TAXI
24288926,2017-11-23,4.85,44,true,ES,TAXI
25010965,2018-01-05,4.77,66,true,DE,TAXI
15173494,2015-11-06,4.25,16,false,DE,TAXI
54170986,2019-09-26,5.0,0,true,DE,PHV
28440392,2018-05-22,4.92,7,true,DE,TAXI
18159037,2016-08-30,4.93,0,false,DE,TAXI
24092110,2017-11-10,4.95,48,true,DE,TAXI
57745920,2020-02-24,4.97,9,true,ES,TAXI
33464035,2018-11-28,4.76,15,true,ES,TAXI
14029727,2015-04-28,4.86,6,true,DE,TAXI
33340045,2018-11-22,4.95,38,true,ES,TAXI
19870482,2013-05-30,4.93,6,true,ES,TAXI
26614679,2018-03-23,4.89,9,true,ES,TAXI
9592710,2014-02-05,4.82,64,true,ES,TAXI
30823681,2018-07-23,4.78,41,true,DE,TAXI
55286893,2019-11-11,4.91,5,true,DE,TAXI
53540245,2019-08-31,4.93,,true,DE,PHV
54894767,2019-10-25,4.96,0,true,DE,PHV
20054665,2014-01-25,4.73,28,true,ES,TAXI
50381654,2019-05-10,4.9,0,false,ES,TAXI
32855479,2018-10-30,4.95,0,true,DE,TAXI
53367644,2019-08-23,4.95,14,true,DE,PHV
24729928,2017-12-20,4.85,30,true,DE,TAXI
13838367,2015-03-17,4.89,21,true,ES,TAXI
24055973,2017-11-07,4.89,9,true,ES,TAXI
20246576,2015-02-05,4.77,64,true,ES,TAXI
55966212,2019-12-11,4.91,,true,DE,PHV
55177851,2019-11-06,4.98,,true,DE,PHV
27965223,2018-05-07,4.97,20,true,ES,TAXI
56726813,2020-01-08,5.0,0,true,DE,PHV
29814131,2018-06-28,4.86,0,true,ES,TAXI
5688801,2013-05-14,4.8,0,true,DE,TAXI
53931486,2019-09-16,5.0,,true,DE,PHV
16860690,2016-04-28,4.95,1,false,DE,TAXI
13977170,2015-04-17,4.93,58,true,ES,TAXI
14764262,2015-09-16,4.98,58,true,ES,TAXI
34477979,2019-01-15,4.7,5,false,ES,TAXI
19921917,2013-05-31,4.95,50,true,ES,TAXI
22708103,2017-08-07,4.76,76,true,DE,TAXI
28438831,2018-05-22,4.95,18,true,DE,TAXI
2204,2011-05-29,4.94,0,true,DE,TAXI
13765454,2015-03-02,4.97,3,true,DE,TAXI
15814120,2016-01-12,4.84,27,true,ES,TAXI
4341458,2013-02-08,4.77,21,true,ES,TAXI
17376946,2016-06-14,4.85,60,false,ES,TAXI
14875414,2015-09-30,4.98,1,true,DE,TAXI
20280538,2017-03-16,4.92,7,true,DE,TAXI
54637943,2019-10-14,4.84,12,false,DE,TAXI
19897447,2016-04-12,4.95,1,false,ES,TAXI
55993182,2019-12-12,4.96,,true,DE,PHV
14134512,2015-05-13,4.91,15,true,DE,TAXI
1150264,2012-04-16,4.9,103,true,DE,TAXI
20054470,2017-03-02,4.64,3,false,ES,TAXI
8544254,2013-11-25,4.95,78,false,DE,TAXI
150,2011-05-29,4.82,0,true,DE,TAXI
27123006,2018-04-09,4.99,13,true,ES,TAXI
4776684,2013-03-13,4.99,8,true,DE,TAXI
1080547,2012-03-15,4.76,0,false,DE,TAXI
1162226,2012-04-19,4.67,0,true,DE,TAXI
13191261,2014-12-09,4.94,125,true,ES,TAXI
29276859,2018-06-14,4.96,40,true,DE,TAXI
4129625,2013-01-23,4.83,0,false,DE,TAXI
16986849,2016-05-09,4.57,1,true,DE,TAXI
55852384,2019-12-06,4.91,5,true,DE,PHV
55159697,2019-11-05,5.0,0,false,DE,TAXI
4750722,2013-03-11,4.97,73,true,DE,TAXI
27132030,2018-04-09,4.73,22,true,ES,TAXI
23990084,2017-11-02,4.95,10,true,DE,TAXI
15522244,2015-12-18,4.99,5,true,ES,TAXI
1306578,2012-05-30,4.9,0,false,DE,TAXI
57769260,2020-02-25,5.0,,false,DE,PHV
26140902,2018-03-08,4.96,3,true,DE,TAXI
34625826,2019-01-24,4.81,14,true,DE,TAXI
15414144,2015-12-07,4.94,0,false,DE,TAXI
56129066,2019-12-16,4.86,,true,DE,PHV
234115,2011-07-28,4.91,1,false,DE,TAXI
54484647,2019-10-08,4.95,12,false,ES,TAXI
4654293,2013-03-04,4.94,14,true,DE,TAXI
13184056,2014-12-08,4.91,70,true,DE,TAXI
24716461,2017-12-19,4.92,59,true,DE,TAXI
16339500,2016-03-09,4.95,0,true,ES,TAXI
52887673,2019-08-01,4.92,,true,DE,PHV
9901275,2014-03-05,4.8,83,true,ES,TAXI
26586138,2018-03-22,4.93,32,false,DE,TAXI
31722075,2018-09-06,4.94,2,true,DE,TAXI
19710598,2017-01-18,4.94,81,true,DE,TAXI
1106087,2012-03-26,4.98,9,true,DE,TAXI
14890106,2015-10-02,4.92,18,true,DE,TAXI
19974919,2017-02-21,4.98,0,true,ES,TAXI
19992466,2013-04-30,4.86,42,true,ES,TAXI
3524566,2012-12-19,4.91,4,true,ES,TAXI
53610092,2019-09-03,4.92,0,true,DE,PHV
15821406,2016-01-13,4.82,59,true,DE,TAXI
18996011,2016-11-09,4.82,63,true,ES,TAXI
52585378,2019-07-18,4.85,0,false,DE,TAXI
14290511,2015-06-10,4.93,0,true,DE,TAXI
48353699,2019-03-19,4.98,0,false,DE,TAXI
53350319,2019-08-22,4.91,6,true,DE,PHV
4653054,2013-03-04,4.96,12,false,ES,TAXI
9207417,2014-01-07,4.95,6,true,DE,TAXI
19967354,2013-07-02,4.79,13,true,ES,TAXI
1107243,2012-03-27,4.96,70,true,DE,TAXI
25508979,2018-02-15,4.94,3,true,ES,TAXI
16918089,2016-05-03,4.96,28,false,DE,TAXI
54826099,2019-10-22,4.91,11,false,ES,TAXI
14374873,2015-06-29,4.92,34,true,DE,TAXI
19201588,2016-11-29,4.93,2,true,DE,TAXI
15678195,2015-12-31,5.0,0,true,ES,TAXI
14973824,2015-10-15,4.94,8,true,ES,TAXI
21866871,2017-06-13,4.88,85,true,DE,TAXI
34352641,2019-01-07,4.78,4,false,DE,TAXI
17778477,2016-07-22,4.89,44,true,DE,TAXI
19219980,2016-12-01,4.99,51,true,DE,TAXI
34595782,2019-01-22,4.88,12,true,ES,TAXI
8562922,2013-11-27,4.76,8,true,DE,TAXI
22912776,2017-08-22,4.74,7,true,ES,TAXI
55156851,2019-11-05,4.92,,true,DE,PHV
276824,2011-08-30,4.96,49,true,DE,TAXI
1247892,2012-05-16,4.8,18,false,DE,TAXI
56319156,2019-12-23,4.85,18,true,DE,PHV
15157168,2015-11-03,4.97,0,true,DE,TAXI
33180377,2018-11-14,4.9,3,true,ES,TAXI
49322365,2019-04-30,4.79,5,false,ES,TAXI
25205465,2018-01-22,4.86,71,true,ES,TAXI
27423747,2018-04-19,4.93,43,true,ES,TAXI
19929278,2013-09-13,4.78,1,true,ES,TAXI
14933585,2015-10-08,4.6,87,true,ES,TAXI
9416961,2014-01-22,4.88,0,true,ES,TAXI
15150971,2015-11-02,4.92,0,false,DE,TAXI
14655392,2015-08-26,5.0,0,false,DE,TAXI
56983575,2020-01-21,4.91,0,true,DE,PHV
1279,2011-05-29,4.81,5,true,DE,TAXI
56827538,2020-01-13,4.91,1,false,DE,TAXI
53392384,2019-08-24,4.95,5,true,DE,PHV
15962228,2016-01-26,4.92,19,true,DE,TAXI
53033285,2019-08-08,4.79,0,true,DE,TAXI
53168019,2019-08-14,4.92,2,true,ES,TAXI
56998573,2020-01-22,4.75,,true,DE,PHV
15027274,2015-10-23,4.86,0,true,ES,TAXI
52908628,2019-08-02,4.97,,true,DE,PHV
52396423,2019-07-09,4.97,0,false,DE,TAXI
20001823,2017-02-24,4.96,79,false,DE,TAXI
50714596,2019-05-24,4.96,1,true,ES,TAXI
24705951,2017-12-18,4.89,3,false,DE,TAXI
22662178,2017-08-04,4.95,4,true,DE,TAXI
49191062,2019-04-24,4.72,0,false,ES,TAXI
18476267,2016-09-27,4.96,10,false,DE,TAXI
314239,2011-09-30,4.98,27,true,DE,TAXI
2094,2011-05-29,4.86,41,true,DE,TAXI
33741148,2018-12-10,4.9,3,true,ES,TAXI
27584220,2018-04-24,4.96,18,true,DE,TAXI
26789153,2018-03-29,4.87,28,true,DE,TAXI
260644,2011-08-16,4.84,57,true,DE,TAXI
15261107,2015-11-18,4.81,9,true,ES,TAXI
9496653,2014-01-28,4.96,1,true,ES,TAXI
16289434,2016-03-03,4.82,1,true,DE,TAXI
54634684,2019-10-14,4.94,0,false,DE,TAXI
57602160,2020-02-18,5.0,0,true,ES,TAXI
34391418,2019-01-10,4.95,33,false,DE,TAXI
21458811,2017-05-22,4.89,49,true,ES,TAXI
27207577,2018-04-12,4.84,12,true,ES,TAXI
26923815,2018-04-02,4.84,0,true,ES,TAXI
53399759,2019-08-24,4.96,1,true,DE,PHV
12466680,2014-09-24,4.77,52,true,DE,TAXI
16642332,2016-04-08,4.89,108,true,ES,TAXI
19355102,2016-12-15,4.95,40,false,DE,TAXI
53758085,2019-09-09,4.89,,true,DE,PHV
55014591,2019-10-30,4.96,7,true,DE,PHV
33933407,2018-12-19,4.91,38,true,DE,TAXI
23798057,2017-10-20,4.8,9,false,DE,TAXI
52037159,2019-06-27,4.92,11,true,ES,TAXI
10217517,2014-04-02,4.96,29,true,DE,TAXI
719857,2012-01-30,4.62,1,false,DE,TAXI
19760708,2017-01-25,4.95,94,true,DE,TAXI
205219,2011-07-13,4.87,65,true,DE,TAXI
6333982,2013-06-25,4.9,3,true,ES,TAXI
17256940,2016-06-03,4.94,19,false,DE,TAXI
25513642,2018-02-15,4.93,35,false,DE,TAXI
54658880,2019-10-15,4.92,0,true,ES,TAXI
25377940,2018-02-06,4.66,5,true,DE,TAXI
13941770,2015-04-10,4.95,86,true,ES,TAXI
56985098,2020-01-21,4.96,10,true,DE,PHV
26739548,2018-03-27,4.98,9,false,ES,TAXI
16216764,2016-02-23,4.92,15,true,ES,TAXI
28679103,2018-05-29,4.98,22,true,DE,TAXI
25306119,2018-01-31,4.83,0,true,DE,TAXI
1403278,2012-06-21,4.98,14,false,DE,TAXI
48595256,2019-03-29,4.38,0,false,DE,TAXI
8396090,2013-11-14,4.95,3,true,DE,TAXI
12637443,2014-10-14,4.93,70,false,DE,TAXI
28711042,2018-05-30,4.98,2,true,DE,TAXI
51266318,2019-06-12,4.87,5,true,DE,TAXI
53350350,2019-08-22,4.99,6,true,DE,PHV
48883388,2019-04-10,4.95,1,false,DE,TAXI
17452533,2016-06-20,4.79,29,true,ES,TAXI
295455,2011-09-16,4.95,12,true,DE,TAXI
19620825,2017-01-06,4.95,0,false,DE,TAXI
15313570,2015-11-23,4.97,91,true,DE,TAXI
2546,2011-05-29,4.92,42,true,DE,TAXI
13563212,2015-01-23,4.99,22,true,DE,TAXI
3193999,2012-11-29,4.85,0,true,DE,TAXI
14696728,2015-09-04,4.91,48,true,DE,TAXI
33946506,2018-12-20,4.84,28,true,ES,TAXI
12920536,2014-11-12,4.82,115,true,ES,TAXI
55590804,2019-11-26,5.0,,true,DE,PHV
9442763,2014-01-24,4.96,1,true,ES,TAXI
49326425,2019-04-30,4.95,2,true,ES,TAXI
52561468,2019-07-17,4.81,0,true,ES,TAXI
19767542,2017-01-26,4.92,2,true,DE,PHV
19973276,2016-03-04,4.97,18,true,ES,TAXI
27871623,2018-05-04,4.85,20,false,DE,TAXI
43455010,2019-02-27,5.0,6,false,DE,TAXI
57169772,2020-01-30,4.9,1,false,ES,TAXI
16047011,2016-02-04,4.82,4,true,DE,TAXI
19125906,2016-11-21,4.97,56,true,DE,TAXI
153106,2011-05-30,4.94,2,true,DE,TAXI
18676306,2016-10-12,4.82,2,false,DE,TAXI
55443535,2019-11-19,4.8,0,true,DE,TAXI
31879400,2018-09-14,4.99,0,true,DE,TAXI
19933507,2016-11-29,4.92,12,true,ES,TAXI
25509687,2018-02-15,4.96,19,true,ES,TAXI
16730843,2016-04-15,4.95,0,true,ES,TAXI
18687493,2016-10-13,4.91,39,true,ES,TAXI
33620055,2018-12-05,4.71,63,true,DE,TAXI
1500067,2012-07-05,4.55,22,false,DE,TAXI
23337844,2017-09-21,4.87,1,false,DE,TAXI
55460488,2019-11-20,4.71,0,true,ES,TAXI
8120431,2013-10-25,4.97,74,true,DE,TAXI
6239374,2013-06-18,4.85,26,false,DE,TAXI
13562990,2015-01-23,4.98,72,true,DE,TAXI
15066841,2015-10-28,4.82,0,false,DE,TAXI
12342322,2014-09-10,4.9,2,false,DE,TAXI
27185853,2018-04-11,4.96,40,true,DE,TAXI
33818720,2018-12-14,4.93,0,true,DE,TAXI
8549777,2013-11-26,4.94,121,true,DE,TAXI
19133985,2016-11-22,4.94,99,true,DE,TAXI
33930029,2018-12-19,4.83,0,false,ES,TAXI
21968024,2017-06-20,4.95,0,false,DE,TAXI
740,2011-05-29,4.98,24,true,DE,TAXI
13814139,2015-03-12,4.94,26,true,ES,TAXI
4106359,2013-01-21,4.99,54,false,DE,TAXI
14122167,2015-05-11,4.92,55,true,ES,TAXI
13139369,2014-12-03,4.74,0,true,ES,TAXI
14458142,2015-07-14,4.85,41,true,ES,TAXI
26320889,2018-03-14,4.84,4,true,DE,TAXI
53971182,2019-09-18,4.98,3,true,DE,TAXI
29824525,2018-06-28,4.93,0,true,DE,TAXI
18677352,2016-10-12,4.93,2,false,DE,TAXI
56879467,2020-01-16,4.92,,true,DE,PHV
8105084,2013-10-24,4.9,13,true,ES,TAXI
31840101,2018-09-12,4.96,15,true,DE,TAXI
23198655,2017-09-12,4.95,25,true,DE,TAXI
24302130,2017-11-24,4.99,15,false,DE,TAXI
485698,2011-12-05,4.83,122,true,DE,TAXI
20958451,2017-05-04,4.89,83,true,DE,TAXI
13549053,2015-01-20,4.96,36,false,DE,TAXI
1639660,2012-07-25,4.94,6,false,DE,TAXI
19339048,2016-12-13,4.8,4,false,DE,TAXI
33326826,2018-11-21,4.86,0,true,DE,TAXI
17071214,2016-05-17,4.61,1,true,DE,TAXI
190410,2011-06-30,4.9,1,true,DE,TAXI
31482777,2018-08-24,4.87,0,false,DE,TAXI
33947084,2018-12-20,4.98,16,true,DE,TAXI
56716048,2020-01-07,,0,false,ES,TAXI
26738386,2018-03-27,4.92,23,true,ES,TAXI
31843833,2018-09-12,4.88,36,true,ES,TAXI
57620087,2020-02-19,4.79,2,false,ES,TAXI
16787926,2016-04-21,4.94,10,true,DE,TAXI
57485250,2020-02-13,4.99,2,false,DE,TAXI
8197760,2013-10-31,4.93,0,true,DE,TAXI
14620343,2015-08-17,4.72,7,false,DE,TAXI
231327,2011-07-26,4.99,7,false,DE,TAXI
15821392,2016-01-13,4.99,32,false,DE,TAXI
55987253,2019-12-12,4.91,0,true,DE,TAXI
15783212,2016-01-08,4.9,3,true,DE,TAXI
25000441,2018-01-04,4.93,26,true,DE,TAXI
58427838,2020-04-20,4.84,15,true,ES,TAXI
58645860,2020-05-28,4.66,0,true,ES,TAXI
58387143,2020-04-09,4.76,0,false,DE,TAXI
568832,2012-01-01,4.95,45,true,DE,TAXI
57947359,2020-03-02,4.99,,true,DE,PHV
54304337,2019-10-01,4.69,0,true,DE,PHV
58521214,2020-05-07,5.0,0,true,ES,TAXI
23026774,2017-08-31,4.95,2,true,ES,TAXI
1212884,2012-05-04,4.9,0,true,DE,TAXI
27206848,2018-04-12,4.9,6,true,DE,TAXI
57133779,2020-01-28,4.8,0,false,ES,TAXI
19345420,2016-12-14,5.0,51,true,DE,TAXI
33502704,2018-11-30,4.69,1,true,DE,TAXI
58456965,2020-04-28,4.96,0,true,DE,PHV
29479745,2018-06-19,4.94,2,false,ES,TAXI
32137274,2018-09-26,4.97,0,true,DE,TAXI
15026532,2015-10-23,4.55,0,true,DE,TAXI
55793629,2019-12-04,4.77,6,true,ES,TAXI
19921472,2015-03-23,4.94,0,true,ES,TAXI
15594125,2015-12-23,4.96,1,true,ES,TAXI
54825378,2019-10-22,4.93,3,true,DE,PHV
54636679,2019-10-14,4.63,,true,DE,TAXI
2288892,2012-09-19,4.73,0,true,DE,TAXI
57329856,2020-02-06,4.92,,true,DE,PHV
14476072,2015-07-17,4.88,2,false,DE,TAXI
14098511,2015-05-08,4.97,1,true,DE,TAXI
58181507,2020-03-11,5.0,,true,DE,PHV
17640859,2016-07-08,4.94,24,false,DE,TAXI
1017236,2012-02-23,4.99,4,true,DE,TAXI
52995129,2019-08-06,4.93,0,false,DE,TAXI
31805838,2018-09-10,4.91,0,false,DE,TAXI
27990051,2018-05-08,4.92,56,true,DE,TAXI
1043735,2012-03-01,4.86,0,true,DE,TAXI
52672166,2019-07-22,4.96,,true,DE,PHV
1074203,2012-03-12,4.71,0,false,DE,TAXI
13059887,2014-11-25,4.88,0,true,DE,TAXI
19368280,2016-12-16,4.92,0,false,DE,TAXI
33447311,2018-11-27,4.87,3,true,DE,TAXI
15647781,2015-12-28,4.76,14,true,DE,TAXI
47681666,2019-03-12,4.87,0,false,DE,TAXI
17247040,2016-06-02,4.9,0,false,DE,TAXI
740202,2012-02-03,4.99,9,true,DE,TAXI
14633924,2015-08-21,4.73,0,false,DE,TAXI
30894818,2018-07-25,4.8,1,true,DE,TAXI
14727876,2015-09-10,4.94,0,true,DE,TAXI
18486997,2016-09-28,4.5,1,true,ES,TAXI
15219912,2015-11-13,4.95,56,false,DE,TAXI
25847632,2018-02-27,5.0,14,true,DE,TAXI
14627350,2015-08-19,4.94,4,true,ES,TAXI
21060685,2017-05-11,4.97,0,true,DE,TAXI
14599514,2015-08-12,4.86,0,true,ES,TAXI
17968286,2016-08-09,4.94,49,true,DE,TAXI
8587393,2013-11-29,4.96,0,true,DE,TAXI
19967869,2017-02-20,4.96,20,true,DE,TAXI
31845127,2018-09-12,4.91,0,false,DE,TAXI
53146324,2019-08-13,4.83,,true,DE,PHV
34715540,2019-01-29,4.9,17,false,DE,TAXI
1011726,2012-02-21,4.91,15,true,DE,TAXI
32410648,2018-10-09,4.93,0,false,DE,TAXI
57310019,2020-02-05,5.0,,true,DE,PHV
13934321,2015-04-08,4.87,5,true,DE,TAXI
58690625,2020-06-02,4.94,19,true,DE,PHV
58381595,2020-04-08,5.0,0,true,DE,TAXI
7313324,2013-08-28,4.97,0,false,DE,TAXI
25086235,2018-01-12,4.91,1,true,ES,TAXI
3273389,2012-12-04,4.93,0,true,ES,TAXI
442987,2011-11-16,4.92,2,true,DE,TAXI
14249807,2015-06-01,4.92,1,true,DE,TAXI
22743991,2017-08-10,4.88,6,true,ES,TAXI
25846414,2018-02-27,4.74,0,false,DE,TAXI
58429304,2020-04-20,4.92,0,false,ES,TAXI
53927141,2019-09-16,4.97,0,false,DE,TAXI
58014727,2020-03-05,4.98,,true,DE,PHV
26714862,2018-03-26,4.77,0,true,DE,TAXI
58682972,2020-06-01,4.98,0,false,ES,TAXI
20654023,2017-04-11,4.78,0,true,DE,TAXI
641946,2012-01-24,4.88,4,true,DE,TAXI
33014665,2018-11-06,4.79,9,true,DE,TAXI
30855908,2018-07-24,4.85,0,false,DE,TAXI
53476315,2019-08-28,4.92,,true,DE,PHV
14382981,2015-07-01,4.84,0,false,DE,TAXI
20471150,2017-03-28,4.29,0,false,DE,TAXI
15521917,2015-12-18,4.99,29,true,DE,TAXI
29814304,2018-06-28,4.95,18,true,DE,TAXI
28909006,2018-06-04,4.9,1,true,ES,TAXI
20644413,2017-04-10,4.75,0,false,DE,TAXI
5336851,2013-04-22,4.97,0,false,DE,TAXI
57133291,2020-01-28,5.0,0,true,DE,TAXI
33287880,2018-11-19,4.97,3,false,DE,TAXI
54195922,2019-09-27,5.0,,true,DE,PHV
20845177,2017-04-27,4.97,21,true,DE,TAXI
32709563,2018-10-24,4.81,0,true,ES,TAXI
15211673,2015-11-12,4.9,29,true,ES,TAXI
58901829,2020-06-19,4.92,0,true,DE,PHV
1654766,2012-07-27,4.97,6,false,DE,TAXI
5627204,2013-05-10,4.92,0,false,DE,TAXI
14967812,2015-10-14,4.89,0,true,DE,TAXI
34610425,2019-01-23,4.64,2,false,DE,TAXI
15433510,2015-12-10,4.84,19,true,DE,TAXI
19299822,2016-12-09,4.99,26,true,DE,TAXI
33472617,2018-11-28,4.9,1,true,DE,TAXI
31411479,2018-08-20,4.94,0,true,DE,TAXI
7077697,2013-08-13,4.76,0,true,ES,TAXI
6795374,2013-07-26,4.98,0,false,DE,TAXI
14320453,2015-06-17,4.73,2,true,ES,TAXI
4682531,2013-03-06,4.99,0,false,DE,TAXI
58640053,2020-05-27,4.98,0,true,DE,PHV
14321169,2015-06-17,4.78,1,false,ES,TAXI
15379841,2015-12-03,4.79,0,true,ES,TAXI
1720653,2012-08-03,4.71,11,true,DE,TAXI
31268982,2018-08-13,4.97,0,false,DE,TAXI
15984632,2016-01-29,4.92,14,false,DE,TAXI
58630761,2020-05-26,4.81,0,true,ES,TAXI
2500122,2012-10-05,4.83,21,false,DE,TAXI
5150110,2013-04-09,4.92,0,true,DE,TAXI
14122726,2015-05-11,4.91,4,false,DE,TAXI
610875,2012-01-17,5.0,2,true,DE,TAXI
54501567,2019-10-09,4.97,,true,DE,PHV
2213995,2012-09-14,4.91,107,true,DE,TAXI
27870899,2018-05-04,5.0,0,false,DE,TAXI
53548109,2019-08-31,4.93,,true,DE,PHV
53366795,2019-08-23,5.0,,true,DE,PHV
250587,2011-08-11,4.98,1,false,DE,TAXI
17553800,2016-06-30,5.0,0,true,DE,TAXI
19873256,2017-02-09,4.77,16,true,DE,TAXI
32735008,2018-10-25,5.0,0,false,DE,TAXI
264126,2011-08-19,4.98,2,false,DE,TAXI
2128,2011-05-29,4.64,0,true,DE,TAXI
54721434,2019-10-18,4.93,,true,DE,PHV
31968094,2018-09-18,4.97,0,false,DE,TAXI
6799869,2013-07-26,4.85,0,false,DE,TAXI
519873,2011-12-19,4.81,0,true,DE,TAXI
53355351,2019-08-22,4.93,0,true,DE,PHV
1090489,2012-03-19,4.79,0,true,DE,TAXI
51285673,2019-06-13,4.76,0,false,DE,TAXI
32997850,2018-11-05,4.0,0,false,DE,TAXI
16281869,2016-03-02,4.91,0,true,ES,TAXI
19203734,2016-11-29,4.82,2,false,DE,TAXI
21466637,2017-05-23,4.88,0,true,DE,TAXI
55969986,2019-12-11,4.77,0,true,ES,TAXI
51006216,2019-06-03,5.0,0,false,DE,TAXI
56144151,2019-12-17,5.0,,true,DE,PHV
58413636,2020-04-16,4.81,19,true,DE,PHV
681163,2012-01-26,4.98,0,false,DE,TAXI
23894855,2017-10-27,4.87,53,false,DE,TAXI
56901104,2020-01-17,4.96,,true,DE,PHV
3162882,2012-11-26,4.88,0,false,DE,TAXI
43331920,2019-02-21,4.73,24,false,ES,TAXI
30924016,2018-07-26,4.85,8,false,ES,TAXI
197866,2011-07-06,4.32,18,false,DE,TAXI
1177863,2012-04-23,4.9,4,true,DE,TAXI
20507339,2017-03-31,4.99,19,false,DE,TAXI
15055062,2015-10-26,4.92,4,true,ES,TAXI
29317733,2018-06-15,4.94,63,true,ES,TAXI
48398350,2019-03-21,4.96,17,true,ES,TAXI
14728401,2015-09-10,4.91,1,true,DE,TAXI
53751359,2019-09-09,4.98,,true,DE,PHV
58553679,2020-05-14,4.94,11,true,DE,PHV
